siteid,name,f_name,street_address,f_addr,city,state,zipcode,county_name,phone,toll_free,fax,email,website,hours,live_chat_url,latitude,longitude,is_mobile
13015,borger wic,begorr,200 N McGee St,002ceegm,borger,tx,79007,hutchinson,806-893-3814,806-699-6522,806-699-6526,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd/5th Mon | 9:00-6:00 && 2nd Mon | 8:00-5:00 && Tue | 8:00-5:00 && 5th Tue | 7:00-4:00 && 1st/4th/5th Wed | 7:00-4:00 && 2nd/3rd Wed | 8:00-5:00 && Thu | 7:00-4:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,35.6671,-101.39367,NO
13037,cactus wic,acsu,"Cactus City Park, 500 North Dr",005accistuy,cactus,tx,79013,moore,806-893-6518,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/3rd Wed | 8:30-3:00  Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,36.05378,-101.99929,NO
13028,canadian wic,aaacdinn,520 Main St,025aimn,canadian,tx,79014,hemphill,806-662-0436,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,4th Mon | 9:00-4:00 Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,35.9126192,-100.3819558,NO
10004,canyon wic clinic,,1818 4Th Street,11488ht,canyon,tx,79015,randall,806-371-1119,NA,--,NA,NA,2nd Thu | 9:30-4:30  Lunch 12:00-13:00,NA,34.97952,-101.92434,NO
13023,dalhart wic,aadhlrt,221 Hillcrest Ave,122cehillr,dalhart,tx,79022,dallam,806-893-6518,NA,806-249-5524,Wictx@Spcaa.Org,https://www.spcaawic.org/,Tue | 9:00-4:00 Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,36.06362,-102.5064,NO
2005,dimmitt clinic,diimmtt,113 West Bedford Street Po Box,113bbdeoopx,dimmitt,tx,79027,castro,806-647-4240,NA,806-647-0503,NA,NA,Tue | 9:30-6:00  Lunch 12:30-1:00,NA,34.5507895,-102.312605,NO
13006,dumas wic,admsu,"205 N Dumas Ave, Suite B",025admsu,dumas,tx,79029,moore,806-935-4494,NA,806-935-5663,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/2nd/4th Mon | 9:00-6:00 Lunch 11:00-12:00 && 4th Wed | 7:00-4:00 Lunch 12:00-1:00 && Thu | 7:00-4:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,35.86812,-101.97358,NO
2012,friona clinic,afinor,616 Euclid,166cdeilu,friona,tx,79035,parmer,806-247-3482,NA,806-247-3482,NA,NA,Wed | 9:30-6:00  Lunch 12:30-1:00,NA,34.63704,-102.71938,NO
10011,groom wic clinic,,Community Center  200 Broadway,002cmmoy,groom,tx,79039,carson,806-371-1119,NA,--,NA,NA,1st Mon | 4:30-5:30,NA,35.2027581,-101.1073531,NO
2006,hereford clinic,eehr,125 W Park Ave,125,hereford,tx,79045,deaf smith,806-364-7692,NA,806-360-4834,NA,NA,Mon/Tue/Wed/Thu | 9:00-6:30  Lunch 12:30-1:00,NA,34.82151,-102.40745,NO
13001,pampa wic,aampp,1835 N Hobart St,1358abhort,pampa,tx,79065,gray,806-665-1182,NA,806-665-1184,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon | 7:00-4:00 Lunch 11:00-12:00 && Tue | 9:00-6:00 Lunch 11:00-12:00  && Wed | 7:00-4:00 Lunch 11:00-12:00 && Thu | 7:00-4:00 Lunch 11:00-12:00 && 1st Wed/ 4th Mon | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,35.55608,-100.972357,NO
10013,panhandle wic clinic,aaehnnp,"500 Main St, War Memorial Bldg",005aaaeiilmmmnorrw,panhandle,tx,79068,carson,806-371-1119,NA,--,NA,NA,1st Mon  |  1:30-3:15,NA,35.345672,-101.380795,NO
13016,perryton wic,enoprrty,"514 S Main St, 3rd Floor",1345aimn,perryton,tx,79070,ochiltree,806-893-3814,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,Tue | 10:00-3:00 Lunch 12:00-1:00 && 5th Tue | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,36.394603,-100.803272,NO
2001,plainview clinic,aeiinvw,2801 West 8Th,01288ht,plainview,tx,79072,hale,806-293-0182,NA,806-293-5826,NA,NA,Mon  |  8:00-7:00  Lunch 12:30-1:00  &&  Tues/Wed/Thu  |  8:00-5:30  Lunch 12:30-1:00,NA,34.1876749,-101.7370367,NO
13029,shamrock wic,achkmors,122 W 2nd St,1222dn,shamrock,tx,79079,wheeler,806-893-3831,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Wed | 9:30-3:30  Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,35.21534,-100.25021,NO
13026,spearman wic,aaenps,"First Baptist Church , 123 S Bernice St",123bbccceefhhiiinrrru,spearman,tx,79081,hansford,806-893-3814,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/3rd Wed | 9:30-3:30  Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,36.196891,-101.191625,NO
13021,stratford wic,art,1109 Beaver Rd,0119ber,stratford,tx,79084,sherman,806-893-6518,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,3rd Mon | 10:00-4:00  Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,36.34078,-102.06311,NO
2008,tulia clinic,ailtu,104 Southeast 2nd,0124dens,tulia,tx,79088,swisher,806-293-0182,NA,806-293-5826,NA,NA,1st Wed/3rd Wed | 8:30-5:00 Lunch 12:30-1:00,NA,34.5358528,-101.7640144,NO
10012,vega wic clinic,aegv,"305 Coke St, County Barn Bldg",035abcceknnoortuy,vega,tx,79092,oldham,806-371-1119,NA,--,NA,NA,1st Mon | 9:15-11:15,NA,35.246055,-102.419712,NO
13024,wellington wic,egillnnotw,910 1/2 West Avenue,01129,wellington,tx,79095,collingsworth,806-447-0641,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Tue | 9:30-3:30  Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,34.8549389,-100.2140451,NO
13020,wheeler wic,eeehlrw,7939 US-83,337899su,wheeler,tx,79096,wheeler,806-893-3831,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,3rd Mon | 9:30-3:30 Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,35.4521965,-100.2723149,NO
10003,austin street wic clinic,ainu,411 South Austin,114ainu,amarillo,tx,79106,potter,806-371-1119,NA,--,NA,NA,Mon/Tue | 9:00-5:30  Lunch 12:00-13:00 && Wed | 1:00-5:30 && Thu/Fri | 9:00-5:30  Lunch 12:00-13:00 && 1st Sat/3rd Sat | 8:30-3:45,NA,35.21239,-101.8604,NO
10006,north branch library wic clinic,ailnry,1500 Ne 24Th Avenue,001245ehnt,amarillo,tx,79107,potter,806-371-1119,NA,--,NA,NA,Tue/1St Thu | 9:00-5:30  Lunch 12:00-13:00 && 2nd Sat/4th Sat | 8:30-3:45,NA,35.23596,-101.81608,NO
13014,childress wic,cehilss,211 Avenue F N.W.,112,childress,tx,79201,childress,940-219-9124,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Tue/ 3rd Thu | 8:30-3:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,34.4267542,-100.2057233,NO
13025,clarendon wic,acdelnnor,401 W 2nd St,0124dn,clarendon,tx,79226,donley,806-893-3831,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Mon | 9:00-4:00 Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,34.93907,-100.89152,NO
2002,floydada clinic,aaddoy,319 S Main,139aimn,floydada,tx,79235,floyd,806-983-3449,NA,806-983-5376,NA,NA,Wed | 8:00-6:30  Lunch 12:30-1:00 && Thu | 8:00-5:30  Lunch 12:30-1:00,NA,33.98232,-101.33447,NO
13011,memphis wic,eimms,1313 N Boykin,1133biknoy,memphis,tx,79245,hall,806-893-3831,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Thu | 9:30-3:30 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,34.735867,-100.545083,NO
13124,paducah wic,aacdhpu,"Paducah Housing Authority, 711 Richards  St",117aaaaccdghhhhiiinooprrssttuuuy,paducah,tx,79248,cottle,940-219-9124,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st Tue | 12:30-3:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,34.0134051,-100.2998225,NO
13123,quanah wic,aahnqu,300 S. Main St,003aimn,quanah,tx,79252,hardeman,940-219-9124,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,3rd Mon | 8:00-3:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,34.297606,-99.73972,NO
13007,brownfield wic,now,111 N Avenue D,111,brownfield,tx,79316,terry,806-632-2425,NA,806-637-4392,Wictx@Spcaa.Org,https://www.spcaawic.org/,"2nd/4th Mon | 10:00-5:00 Lunch 1:00-2:00 && 4th/5th Tue, 3rd/5th Wed, 1st Thu | 10:00-5:00 Lunch 1:00-2:00",https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.179501,-102.264904,NO
13005,denver city wic,cdeeinrtvy,112 West 2nd St,1122dn,denver city,tx,79323,yoakum,806-777-5307,NA,806-592-7163,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th Wed | 9:30-5:30 Lunch 1:00-2:00 && Thu | 9:30-5:30 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.96606,-102.83001,NO
13009,lamesa wic,aaelms,501 S 1st St,0115,lamesa,tx,79331,dawson,806-872-2352,NA,806-872-2354,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon | 9:00-6:00  Lunch 12:00-1:00 && Thu | 7:00-4:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.73177,-101.95266,NO
13008,levelland wic,eelllv,411 Austin St,114ainu,levelland,tx,79336,hockley,806-632-2425,NA,806-894-7557,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd/5th Mon | 9:00-6:00 Lunch 1:00-2:00 && 1st/3rd Tue | 9:00-6:00 Lunch 1:00-2:00 && 2nd/3rd/4th/5th Thu | 9:00-6:00 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.58659,-102.3725,NO
2003,littlefield clinic,eilltt,500 East 6Th,0056ht,littlefield,tx,79339,lamb,806-385-5368,NA,806-385-7941,NA,NA,Mon | 9:00-6:00  Lunch 12:30-1:00,NA,33.92005,-102.33104,NO
13002,morton wic,mnoort,107 A SW 4th,0147hstw,morton,tx,79346,cochran,806-632-2425,NA,806-894-7557,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Tue | 10:00-5:00 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.7248156,-102.7543185,NO
2009,muleshoe clinic,eehlmosu,104 West 2Nd Ste B,0124dn,muleshoe,tx,79347,bailey,806-272-4521,NA,806-272-4493,NA,NA,Mon | 8:00-7:00  Lunch 12:30-1:00 && Tue | 8:00-5:30 Lunch 12:30-1:00 && Wed  |  10:00-5:30 Lunch 12:30-1:00  &&  Thu | 8:00-5:30 Lunch 12:30-1:00,NA,34.2268497,-102.7251356,NO
13004,post wic,op,108 N Broadway St,018,post,tx,79356,garza,806-523-8917,NA,806-894-7557,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th Tue | 10:15-4:45  Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.19158,-101.37807,NO
2004,ralls wic program,aagllmoprrrs,623 Tilford Po Box 1106,0112366bilooptx,ralls,tx,79357,crosby,806-253-2577,NA,806-253-2856,NA,NA,Tue | 8:30-5:30 Lunch 12:30-1:00,NA,33.68022,-101.38563,NO
13010,seminole wic,eeilmnos,700 Hobbs Hwy,007bbhos,seminole,tx,79360,gaines,432-758-6503,NA,432-758-2501,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon | 9:00-6:00  Lunch 1:00-2:00 && Tue | 7:00-4:00 Lunch 11:00-12:00 && 3rd/5th Wed | 9:00-6:00 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.71973,-102.65301,NO
13022,slaton wic,alnost,121 W Panhandle St,112aaehnnp,slaton,tx,79364,lubbock,806-632-2425,NA,806-894-7557,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th Wed | 10:30-4:30 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.438131,-101.644515,NO
13012,spur wic,prsu,502 N Burlington Ave,025bgilnnortu,spur,tx,79370,dickens,940-256-0013,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,3rd Wed | 9:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.47762,-100.85445,NO
13003,tahoka wic,aahkot,1627 Ave K,1267,tahoka,tx,79373,lynn,806-523-5189,NA,806-998-6017,Wictx@Spcaa.Org,https://www.spcaawic.org/, 2nd Tue | 9:00-4:00  Lunch 12:00-1:00 ,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.165996,-101.798454,NO
13018,central lubbock wic,abbccekllnortu,"1946 Avenue Q, 1st floor",11469,lubbock,tx,79411,lubbock,806-747-0104,NA,806-747-0147,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Wed | 9:00-6:00  && Tue/Thur | 7:00-4:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.57612,-101.85587,NO
13019,freedom wic,deefmor,"1301 50th St, Space #10 A",00011135acehpst,lubbock,tx,79412,lubbock,806-747-0006,NA,806-747-0067,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Tue/Thur | 9:00-6:00 && Wed | 7:00-4:00 Lunch 1:00-2:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.54834,-101.84941,NO
13027,parkway wic,,2630 Parkway Dr,0236,lubbock,tx,79403,lubbock,806-747-1129,NA,806-747-0147,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Thur | 7:00-4:00 Lunch 1:00-2:00 && Tue/Wed | 9:00-6:00 Lunch 1:00-2:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.597151,-101.808397,NO
13017,celia ann wic,aaceilnn,602 West Loop 289 Suite 100,000122689loop,lubbock,tx,79416,lubbock,806-747-0178,NA,806-747-0180,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Tue/Wed | 9:00-6:00 Lunch 1:00-2:00 && 1st Wed of the month | Closed &&  Thu | 7:00-4:00  Lunch  12:30-1:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.58988,-101.93493,NO
13115,aspermont wic,aenopst,"Stonewall County Library, 516 S Washington Ave",156aaaceghiilllnnnnooorsttuwwyy,aspermont,tx,79502,stonewall,325-268-7739,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Tue | 1:30-4:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.139824,-100.228867,NO
13103,clyde wic,cdely,"First Assembly of God, 822 Red Oak Farm Rd",228aaabddeefffgiklmooorrssy,clyde,tx,79510,callahan,254-212-9914,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th/5th Wed & 2nd/3rd/4th/5th Thu | 7:00-4:00  Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.415012,-99.513801,NO
13107,colorado city wic,accdilooorty,1426 Walnut,1246atuw,colorado city,tx,79512,mitchell,325-207-0114,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd Tue | 10:00-5:00 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.40168,-100.86535,NO
13151,hamlin wic,ahilmn,"Housing Authority , 200 SE Ave A",002aeghhiinoorssttuuy,hamlin,tx,79520,jones,940-256-0013,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,3rd Tue | 9:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.88276,-100.125,NO
13113,haskell wic,aehklls,Haskell Housing Authority 702 S Ave H,027aaeghhhiikllnoorssttuuy,haskell,tx,79521,haskell,940-256-0013,NA,--,Wictx@Spcaa.Org,https://www.spcaawic.org/,Thu | 8:00-3:00 && Closed last day of the month,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,33.151283,-99.737656,NO
13105,hawley wic,aehlwy,"First Baptist Church, 350 5th St",0355bccfhhhiirrtu,hawley,tx,79525,jones,254-212-9914,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,3rd Wed | 12:00-3:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.6102222,-99.813262,NO
13119,rotan wic,anort,504 E 7Th St,0457ht,rotan,tx,79546,fisher,325-735-3105,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd Wed | 10:30-4:30 Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.86102,-100.4632,NO
13106,snyder wic,denrsy,"5305 Trinity Blvd, Suite B",0355iinrtty,snyder,tx,79549,scurry,325-573-0191,325-573-0192,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon | 9:00-6:00  Lunch 1:00-2:00 && 5th Tue | 9:00-6:00 Lunch 1:00-2:00 && Wed/Thu | 7:00-4:00 Lunch 11:00-12:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.687493,-100.918757,NO
13114,stamford wic,am,207 S Swenson St,027ennossw,stamford,tx,79553,jones,325-773-0119,NA,325-773-0120,Wictx@Spcaa.Org,https://www.spcaawic.org/,Tue/Wed| 8:30-3:00 Lunch 12:00-1:00 && 1st/3rd Wed | Closed && 3rd Tue | 1:00-3:00 | Closed last business day of the month,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.943926,-99.803006,NO
13177,sweetwater wic,aeestww,"1104 Henderson St, Suite A",0114deehnnors,sweetwater,tx,79556,nolan,806-523-1592,806-523-5441,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Tue/Wed | 9:00-6:00 Lunch 1:00-2:00 && 1st/2nd Wed of the month | Closed && Thu | 7:00-4:00 Lunch 11:00-12:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.45773,-100.40345,NO
3401,abilene public health dept,aabbceeehhiilllnptu,850 N 6th St,0568ht,abilene,tx,79601,taylor,325-692-1680,NA,NA,Wic@Abilenetx.Gov,https://abilenetx.gov/wic,Mon/Tue/Wed/Thu/Fri | 8:00-6:00  && Closed all major holidays && Please refer to our website for our temporary summer Friday and Saturday hours,NA,32.455025,-99.730952,NO
13030,midland wic,im,"4500 W Illinois Ave, Suite 113",0011345iiillnos,midland,tx,79703,midland,432-699-2332,NA,432-699-2355,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Tue | 9:00-6:00  Lunch 1:00-2:00 && Wed/Thu | 7:00-4:00 Lunch 1:00-2:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.988216,-102.136517,NO
13033,andrews wic,aensw,"801 N Main St, Suite A",018aimn,andrews,tx,79714,andrews,432-523-6587,NA,432-524-5716,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd/4th/5th Tue | 9:00-4:00 Lunch 12:00-1:00 && 2nd Tue | 10:00-5:00 Lunch 1:00-2:00 && Wed | 9:30-4:00 Lunch 12:30-1:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.3262068,-102.5491012,NO
13048,big spring wic,bggiinprs,"501 Birdwell Ln, Suite 28B",01258bbeillw,big spring,tx,79720,howard,432-631-1734,NA,432-606-5055,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd/5th Mon | 7:00-4:00 Lunch 12:30-1:00 && 2nd/4th Mon | 9:00-6:00 Lunch 12:00-1:00 && Thu | 7:00-4:00 Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.25795,-101.45355,NO
13038,fort stockton wic,cfknooortt,"461 S Hwy 285, Suite 103",011234568,fort stockton,tx,79735,pecos,432-336-2127,NA,432-336-6239,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon |  9:00-6:00  Lunch 1:00-2:00  && 1st/3rd/5th Tue | 7:00-4:00 Lunch 12:00-1:00 && Wed |  7:00-4:00  Lunch 12:00-1:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,30.8823695,-102.8696931,NO
13039,kermit wic,eikt,735 S East Ave,357,kermit,tx,79745,winkler,432-385-9009,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th Wed | 8:00-3:00  Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.860905,-103.082658,NO
13031,mccamey wic,accemmy,100 E 7th St,0017ht,mccamey,tx,79752,upton,806-891-9384,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd TUE | 8:30-3:00  Lunch 12:00-12:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.1314436,-102.2219275,NO
13034,monahans wic,aahmnnos,405 East A St,045,monahans,tx,79756,ward,432-385-9009,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd Mon | 10:00-5:00  Lunch 1:00-2:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.59677,-102.89003,NO
13041,odessa wic,adeoss,"835 Tower Dr, Suite 34",33458eortw,odessa,tx,79762,ector,432-444-5687,NA,432-580-9735,Wictx@Spcaa.Org,https://www.spcaawic.org/,Mon/Tue | 9:00-6:00  Lunch 1:00-2:00 && Wed/Thu | 7:00-4:00 Lunch 1:00-2:00 && 1st Wed of the month | Closed,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.86326,-102.3425199,NO
13040,pecos wic,ceops,111 S Hickory St,111chikory,pecos,tx,79772,reeves,432-556-0320,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th Tue | 8:30-3:00 Lunch 12:00-12:30 && Thur | 8:30-3:00  Lunch 12:00-12:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.4261408,-103.4992888,NO
13036,stanton wic,annot,201 N Carrol St,012aclorr,stanton,tx,79782,martin,806-523-7186,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd Tue | 8:30-3:00 Lunch 12:00-12:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,32.1267052,-101.7996505,NO
3307,canutillo wic center,acillnotu,300 Farm Road 259,002359af,canutillo,tx,79835,el paso,915-212-4942,NA,915-877-3897,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.9153349,-106.60558,NO
13047,alpine wic,aeilnp,607 W Gallego Ave,067aeggllo,alpine,tx,79830,brewster,432-661-5171,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,Tue | 9:15-1:30  Lunch 12:30-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,30.353565,-103.665643,NO
3310,san elizario wic center,aaeiilnorsz,"11970 Socorro Rd, Suite D & E",01179cooorrs,san elizario,tx,79849,el paso,915-212-4942,NA,915-851-5389,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.5995502,-106.2741967,NO
3330,dell city mobile wic center,cdeillty,Dell City Court House Main Str,acdeehiillmnostuy,dell city,tx,79837,hudspeth,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.9425522,-105.2008967,NO
3338,fabens mobile wic center,abefns,601 NE G Ave,016en,fabens,tx,79838,el paso,915-212-4942,NA,915-212-0179,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,NA,31.5018,-106.14795,NO
3329,ft. hancock mobile wic center,accfhknot,561 S Knox Ave,156knox,fort hancock,tx,79839,hudspeth,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.294869,-105.848855,NO
13045,marfa wic,aafmr,1412 W Berlin St,1124beilnr,marfa,tx,79843,presidio,432-661-5171,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,2nd/4th Mon | 9:30-1:30  Lunch 12:00-12:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,30.30617,-104.03775,NO
13046,presidio wic,deiioprs,507 Henry Daly St,057ehnry,presidio,tx,79845,presidio,432-661-5171,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,Wed/Thur | 7:00-4:00  Lunch 12:00-1:00,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,29.566126,-104.378958,NO
3331,sierra blanca mobile wic center,aaabceilnrrs,500 Walling Street,005agillnw,sierra blanca,tx,79851,hudspeth,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.18293,-105.352075,NO
3317,tornillo mobile wic center,illnoort,19200 Cobb Ave,00129bbco,tornillo,tx,79853,el paso,915-212-4942,NA,--,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.44448,-106.089597,NO
13051,van horn wic,ahnnorv,700 A W Broadway,007,van horn,tx,79855,culberson,432-661-5171,NA,NA,Wictx@Spcaa.Org,https://www.spcaawic.org/,1st/3rd Mon | 9:30-1:30  Lunch 12:00-12:30,https://texaswic.org/about-wic/live-chat-with-wic?la=130-131,31.0384939,-104.8485638,NO
2801,la fe wic clinic at central,aaaceefllnrtt,700 South Ochoa Street,007achoo,el paso,tx,79901,el paso,915-545-7048,NA,915-532-6078,Guadalupe.Delgado@Lafe-Ep.Org,https://lafe-ep.org/,Mon/Tue/Wed/Thu | 8:00 - 6:00  Lunch 1:00-2:00 && Fri | 8:00-12:00,NA,31.75385,-106.47972,NO
3301,henderson wic center,deehnnors,721 South Mesa St,127aems,el paso,tx,79901,el paso,915-212-4942,NA,915-545-2595,NA,https://www.elpasotexas.gov/public-health/services/women-infants-and-children-wic/,Please refer to our website's Hours of Operation for details,https://texaswic.org/about-wic/live-chat-with-wic?la=033,31.75225,-106.48537,NO
2803,la fe wic clinic at yandell,aaeeflllty,815 East Yandell,158elly,el paso,tx,79902,el paso,915-351-1739,NA,915-351-4491,Guadalupe.Vasquez@Lafe-ep.org,https://lafe-ep.org/,Mon/Tue/Wed/Thu | 8:00 - 6:00  Lunch 1:00-2:00 && Fri | 8:00-12:00,NA,31.76705,-106.48552,NO
